"","ones","dem","rep","female","age","BA"
"24449",1,0,0,0,29,1
"24450",1,1,0,1,28,1
"24451",1,1,0,1,21,1
"24452",1,0,0,0,46,1
"24453",1,0,0,0,51,0
"24454",1,0,0,1,46,1
"24455",1,1,0,0,41,0
"24456",1,0,0,0,33,0
"24457",1,0,0,1,44,0
"24458",1,0,1,1,17,0
"24459",1,1,0,1,39,0
"24460",1,0,1,1,48,0
"24461",1,1,0,0,36,1
"24462",1,1,0,1,36,1
"24463",1,0,1,0,42,0
"24464",1,1,0,1,41,0
"24465",1,NA,NA,1,47,1
"24466",1,0,1,1,37,0
"24467",1,0,0,1,46,1
"24468",1,0,0,0,29,0
"24469",1,1,0,1,33,0
"24470",1,0,1,1,30,1
"24471",1,0,0,1,26,0
"24472",1,0,0,1,22,0
"24473",1,0,0,0,46,0
"24474",1,0,1,0,24,0
"24475",1,1,0,1,35,0
"24476",1,1,0,1,37,0
"24477",1,0,0,0,31,0
"24478",1,0,0,0,19,0
"24479",1,1,0,1,34,0
"24480",1,1,0,1,39,1
"24481",1,0,0,1,49,0
"24482",1,0,0,1,37,1
"24483",1,1,0,1,12,0
"24484",1,0,0,1,32,0
"24485",1,1,0,1,40,0
"24486",1,0,0,1,42,0
"24487",1,0,0,0,33,1
"24488",1,0,0,1,39,0
"24489",1,0,0,1,54,0
"24490",1,1,0,1,40,1
"24491",1,1,0,1,43,0
"24492",1,0,1,0,31,1
"24493",1,0,0,0,31,0
"24494",1,1,0,1,34,1
"24495",1,1,0,0,74,0
"24496",1,1,0,0,36,0
"24497",1,0,0,0,39,1
"24498",1,0,0,0,34,0
"24499",1,0,1,0,38,0
"24500",1,1,0,0,33,0
"24501",1,0,0,1,58,0
"24502",1,1,0,0,50,1
"24503",1,0,0,0,60,1
"24504",1,0,0,0,36,0
"24505",1,0,1,0,43,0
"24506",1,0,1,0,34,1
"24507",1,0,0,0,41,0
"24508",1,0,1,0,36,1
"24509",1,0,1,0,51,1
"24510",1,1,0,0,59,1
"24511",1,0,0,0,47,0
"24512",1,0,0,0,32,0
"24513",1,0,0,0,36,0
"24514",1,1,0,1,34,0
"24515",1,1,0,0,36,1
"24516",1,0,0,0,35,1
"24517",1,0,0,0,31,1
"24518",1,0,1,0,50,0
"24519",1,0,0,0,38,0
"24520",1,0,0,0,51,0
"24521",1,1,0,0,31,0
"24522",1,0,0,0,34,0
"24523",1,0,1,0,45,1
"24524",1,0,0,0,39,0
"24525",1,0,1,0,31,1
"24526",1,0,1,0,35,0
"24527",1,0,1,0,50,1
"24528",1,1,0,0,45,0
"24529",1,1,0,0,34,1
"24530",1,1,0,0,41,1
"24531",1,0,0,0,33,0
"24532",1,0,0,1,34,0
"24533",1,0,1,0,36,1
"24534",1,0,0,0,60,0
"24535",1,1,0,0,67,1
"24536",1,1,0,0,34,1
"24537",1,0,1,0,49,1
"24538",1,1,0,0,44,0
"24539",1,0,1,0,40,0
"24540",1,0,0,0,35,0
"24541",1,0,1,0,46,0
"24542",1,0,1,0,53,0
"24543",1,0,0,0,41,1
"24544",1,1,0,0,41,0
"24545",1,0,1,0,37,0
"24546",1,1,0,0,44,1
"24547",1,0,1,0,54,1
"24548",1,0,1,0,48,1
"24549",1,0,0,0,59,1
"24550",1,1,0,0,32,0
"24551",1,1,0,0,36,0
"24552",1,0,1,1,38,0
"24553",1,0,0,0,40,0
"24554",1,0,1,0,63,0
"24555",1,0,1,0,40,0
"24556",1,1,0,0,44,1
"24557",1,0,1,0,34,0
"24558",1,1,0,0,60,0
"24559",1,0,1,0,36,1
"24560",1,0,0,0,40,1
"24561",1,1,0,0,30,0
"24562",1,1,0,0,47,1
"24563",1,0,1,0,33,1
"24564",1,1,0,1,53,0
"24565",1,0,0,0,32,1
"24566",1,1,0,0,33,1
"24567",1,1,0,1,54,1
"24568",1,0,1,0,40,1
"24569",1,1,0,0,39,0
"24570",1,0,1,0,33,0
"24571",1,0,0,0,61,1
"24572",1,0,1,1,38,0
"24573",1,1,0,0,43,0
"24574",1,0,1,0,48,1
"24575",1,0,1,0,33,1
"24576",1,0,1,0,51,1
"24577",1,1,0,0,53,0
"24578",1,0,1,0,35,0
"24579",1,0,0,0,47,1
"24580",1,1,0,0,34,0
"24581",1,0,0,0,37,1
"24582",1,1,0,0,66,0
"24583",1,NA,NA,0,60,0
"24584",1,0,1,1,56,1
"24585",1,0,1,0,47,0
"24586",1,0,1,0,57,1
"24587",1,0,0,0,52,0
"24588",1,0,0,0,47,0
"24589",1,0,1,1,42,0
"24590",1,0,0,0,65,1
"24591",1,1,0,1,39,0
"24592",1,0,0,0,32,0
"24593",1,1,0,0,56,1
"24594",1,1,0,1,42,1
"24595",1,0,1,0,33,1
"24596",1,0,1,0,55,0
"24597",1,1,0,0,44,1
"24598",1,1,0,0,42,0
"24599",1,1,0,0,72,0
"24600",1,1,0,0,77,0
"24601",1,0,0,0,48,0
"24602",1,1,0,1,55,0
"24603",1,0,1,1,53,0
"24604",1,1,0,0,46,0
"24605",1,1,0,0,34,1
"24606",1,0,0,1,50,0
"24607",1,0,0,0,44,0
"24608",1,0,0,0,35,0
"24609",1,0,0,0,40,0
"24610",1,0,1,0,31,1
"24611",1,0,0,1,37,0
"24612",1,0,0,0,36,0
"24613",1,0,1,0,58,1
"24614",1,1,0,0,63,1
"24615",1,0,1,0,37,0
"24616",1,0,1,0,63,1
"24617",1,1,0,1,57,1
"24618",1,0,0,0,37,0
"24619",1,1,0,0,48,1
"24620",1,1,0,0,58,1
"24621",1,0,0,0,31,0
"24622",1,0,1,0,31,1
"24623",1,0,0,0,43,0
"24624",1,1,0,0,44,0
"24625",1,1,0,0,32,1
"24626",1,0,1,0,31,0
"24627",1,0,0,1,34,1
"24628",1,0,0,0,33,0
"24629",1,1,0,0,19,1
"24630",1,0,0,0,38,0
"24631",1,0,1,0,35,0
"24632",1,1,0,0,65,0
"24633",1,1,0,0,32,1
"24634",1,0,0,0,44,1
"24635",1,1,0,1,27,1
"24636",1,1,0,0,50,0
"24637",1,1,0,0,38,1
"24638",1,0,1,0,62,0
"24639",1,1,0,1,47,1
"24640",1,0,1,0,34,1
"24641",1,0,1,0,42,1
"24642",1,0,0,0,39,1
"24643",1,0,0,0,35,1
"24644",1,0,0,0,44,0
"24645",1,0,0,0,32,0
"24646",1,0,1,0,37,0
"24647",1,1,0,0,64,1
"24648",1,1,0,0,54,0
"24649",1,1,0,0,47,0
"24650",1,1,0,1,34,1
"24651",1,0,0,1,43,0
"24652",1,0,1,0,36,1
"24653",1,1,0,1,49,0
"24654",1,0,0,0,32,0
"24655",1,0,1,0,33,1
"24656",1,0,0,0,33,0
"24657",1,1,0,0,50,1
"24658",1,0,0,1,44,1
"24659",1,0,1,0,44,1
"24660",1,0,0,0,43,0
"24661",1,0,1,1,44,0
"24662",1,0,0,0,60,0
"24663",1,0,0,0,33,0
"24664",1,0,1,0,36,1
"24665",1,0,0,0,30,1
"24666",1,0,0,0,68,1
"24667",1,0,1,0,66,1
"24668",1,0,0,0,32,1
"24669",1,0,1,1,44,0
"24670",1,1,0,0,35,1
"24671",1,NA,NA,1,51,0
"24672",1,0,0,0,63,1
"24673",1,1,0,0,49,0
"24674",1,1,0,1,33,1
"24675",1,1,0,0,46,1
"24676",1,0,0,1,39,0
"24677",1,0,0,0,32,1
"24678",1,1,0,0,34,0
"24679",1,0,1,0,31,0
"24680",1,0,1,0,38,1
"24681",1,0,0,0,69,1
"24682",1,0,0,0,59,0
"24683",1,1,0,1,41,0
"24684",1,0,0,0,41,1
"24685",1,0,0,0,31,1
"24686",1,0,0,0,51,1
"24687",1,0,0,0,52,0
"24688",1,1,0,1,42,1
"24689",1,1,0,1,60,0
"24690",1,1,0,0,42,0
"24691",1,0,0,0,35,0
"24692",1,0,0,0,37,0
"24693",1,1,0,0,35,1
"24694",1,0,0,0,43,1
"24695",1,1,0,0,52,1
"24696",1,0,0,1,47,1
"24697",1,0,0,0,44,1
"24698",1,0,1,0,39,0
"24699",1,0,0,0,49,0
"24700",1,0,0,0,49,0
"24701",1,0,1,0,50,1
"24702",1,1,0,0,60,1
"24703",1,0,1,1,43,0
"24704",1,0,1,0,43,1
"24705",1,0,1,1,36,0
"24706",1,0,1,1,34,0
"24707",1,0,1,0,37,1
"24708",1,1,0,0,34,0
"24709",1,0,1,0,48,1
"24710",1,1,0,0,39,0
"24711",1,1,0,1,54,0
"24712",1,0,0,0,38,1
"24713",1,0,1,0,55,1
"24714",1,1,0,0,39,0
"24715",1,0,1,0,34,0
"24716",1,0,1,0,55,0
"24717",1,0,1,0,43,1
"24718",1,1,0,0,51,0
"24719",1,0,1,0,44,1
"24720",1,0,0,0,31,0
"24721",1,0,0,0,36,1
"24722",1,0,0,0,45,0
"24723",1,1,0,1,59,1
"24724",1,0,1,0,31,0
"24725",1,0,0,0,32,0
"24726",1,0,0,1,37,0
"24727",1,1,0,0,51,1
"24728",1,1,0,0,59,0
"24729",1,0,0,0,43,1
"24730",1,0,1,0,52,1
"24731",1,0,0,0,39,0
"24732",1,0,1,0,57,1
"24733",1,1,0,1,35,0
"24734",1,0,1,0,36,0
"24735",1,0,0,0,34,1
"24736",1,1,0,1,32,0
"24737",1,0,0,0,46,0
"24738",1,1,0,0,68,1
"24739",1,0,1,0,41,0
"24740",1,1,0,0,52,0
"24741",1,1,0,1,46,0
"24742",1,1,0,0,41,1
"24743",1,1,0,1,31,1
"24744",1,0,0,0,49,0
"24745",1,0,0,0,60,0
"24746",1,1,0,0,35,0
"24747",1,0,0,0,44,0
"24748",1,0,0,0,50,1
"24749",1,0,1,0,47,0
"24750",1,0,0,1,36,0
"24751",1,0,0,0,31,0
"24752",1,1,0,0,37,0
"24753",1,1,0,0,45,0
"24754",1,0,1,0,30,0
"24755",1,0,1,0,41,0
"24756",1,0,0,0,55,1
"24757",1,0,0,0,63,0
"24758",1,1,0,0,36,0
"24759",1,1,0,1,37,1
"24760",1,1,0,1,38,1
"24761",1,0,1,0,36,0
"24762",1,1,0,0,34,0
"24763",1,0,1,1,58,1
"24764",1,0,0,0,38,1
"24765",1,0,1,0,51,0
"24766",1,0,0,1,42,0
"24767",1,1,0,0,30,0
"24768",1,0,0,0,36,1
"24769",1,0,1,1,58,0
"24770",1,0,0,0,47,1
"24771",1,1,0,0,32,1
"24772",1,1,0,0,46,0
"24773",1,0,1,0,36,1
"24774",1,0,1,0,33,0
"24775",1,1,0,0,48,1
"24776",1,0,1,0,33,0
"24777",1,0,0,0,33,1
"24778",1,0,1,0,34,0
"24779",1,0,0,1,35,1
"24780",1,0,0,0,39,1
"24781",1,0,1,0,34,1
"24782",1,0,1,0,51,0
"24783",1,0,0,0,30,0
"24784",1,0,0,0,40,1
"24785",1,1,0,1,42,0
"24786",1,0,1,0,43,0
"24787",1,0,0,0,52,0
"24788",1,0,0,0,54,1
"24789",1,1,0,0,34,1
"24790",1,0,1,0,41,1
"24791",1,0,1,0,41,1
"24792",1,0,0,0,32,1
"24793",1,1,0,0,31,1
"24794",1,0,1,1,49,0
"24795",1,1,0,0,32,1
"24796",1,0,1,1,36,0
"24797",1,1,0,0,69,1
"24798",1,0,0,0,53,1
"24799",1,0,1,0,32,1
"24800",1,NA,NA,1,48,1
"24801",1,0,0,0,42,1
"24802",1,0,0,0,38,1
"24803",1,0,0,0,46,0
"24804",1,0,1,1,41,1
"24805",1,0,1,0,37,1
"24806",1,1,0,0,54,1
"24807",1,1,0,0,32,0
"24808",1,0,0,0,45,0
"24809",1,1,0,0,28,1
"24810",1,1,0,0,50,0
"24811",1,0,1,0,40,1
"24812",1,0,1,0,53,1
"24813",1,0,1,0,33,1
"24814",1,1,0,0,42,0
"24815",1,1,0,0,42,1
"24816",1,0,0,0,63,0
"24817",1,1,0,0,36,0
"24818",1,0,0,0,41,0
"24819",1,1,0,0,33,1
"24820",1,1,0,0,34,1
"24821",1,0,1,0,61,1
"24822",1,1,0,0,46,1
"24823",1,0,1,0,32,1
"24824",1,0,1,0,40,0
"24825",1,0,1,0,51,0
"24826",1,0,1,0,40,0
"24827",1,1,0,0,59,0
"24828",1,0,0,0,47,1
"24829",1,0,0,0,51,1
"24830",1,1,0,0,36,0
"24831",1,1,0,0,45,1
"24832",1,1,0,0,35,1
"24833",1,1,0,0,39,1
"24834",1,0,0,0,33,0
"24835",1,0,0,0,33,0
"24836",1,1,0,0,63,1
"24837",1,1,0,0,35,0
"24838",1,0,1,0,40,0
"24839",1,1,0,0,58,1
"24840",1,1,0,0,55,1
"24841",1,0,1,0,33,0
"24842",1,0,0,0,64,1
"24843",1,0,1,0,54,1
"24844",1,0,0,0,59,1
"24845",1,0,1,1,32,0
"24846",1,1,0,0,41,1
"24847",1,0,0,0,35,0
"24848",1,0,1,0,45,1
"24849",1,1,0,0,65,0
"24850",1,0,1,0,43,0
"24851",1,0,1,0,42,1
"24852",1,0,1,0,37,1
"24853",1,0,1,0,31,0
"24854",1,1,0,1,47,0
"24855",1,0,1,0,33,0
"24856",1,0,1,0,50,1
"24857",1,0,0,0,52,0
"24858",1,1,0,0,58,0
"24859",1,0,0,0,42,0
"24860",1,1,0,0,36,1
"24861",1,0,1,0,31,1
"24862",1,0,0,1,52,1
"24863",1,0,0,0,48,1
"24864",1,1,0,0,43,1
"24865",1,1,0,1,38,0
"24866",1,1,0,0,33,1
"24867",1,0,0,0,43,1
"24868",1,0,0,0,63,1
"24869",1,0,0,0,52,1
"24870",1,0,1,0,46,1
"24871",1,0,0,1,37,1
"24872",1,1,0,0,52,1
"24873",1,1,0,0,45,0
"24874",1,0,0,0,61,1
"24875",1,0,0,0,49,0
"24876",1,0,0,0,59,1
"24877",1,0,0,1,58,1
"24878",1,1,0,0,46,0
"24879",1,1,0,0,45,1
"24880",1,0,0,0,37,0
"24881",1,0,0,0,31,0
"24882",1,0,1,0,61,1
"24883",1,0,0,0,42,0
"24884",1,0,1,1,44,0
"24885",1,0,0,0,49,1
"24886",1,0,1,1,33,0
"24887",1,0,0,0,52,0
"24888",1,1,0,1,29,1
"24889",1,0,0,0,40,1
"24890",1,1,0,1,51,1
"24891",1,1,0,0,37,0
"24892",1,0,1,0,35,1
"24893",1,1,0,0,42,0
"24894",1,0,1,0,42,0
"24895",1,0,1,0,49,1
"24896",1,0,0,0,48,1
"24897",1,1,0,0,33,0
"24898",1,0,0,0,38,0
"24899",1,0,1,0,38,0
"24900",1,0,0,0,31,0
"24901",1,1,0,0,38,1
"24902",1,0,1,1,35,0
"24903",1,0,0,0,46,1
"24904",1,0,0,0,34,1
"24905",1,0,0,1,42,1
"24906",1,0,1,0,32,0
"24907",1,1,0,0,34,1
"24908",1,0,0,0,44,0
"24909",1,0,1,0,46,0
"24910",1,0,1,0,41,1
"24911",1,1,0,0,30,1
"24912",1,1,0,0,62,0
"24913",1,0,1,0,31,0
"24914",1,0,1,0,60,1
"24915",1,0,0,0,66,1
"24916",1,NA,NA,1,37,0
"24917",1,0,1,1,32,0
"24918",1,0,1,0,41,1
"24919",1,0,0,0,39,1
"24920",1,0,0,0,33,0
"24921",1,0,0,0,34,0
"24922",1,1,0,1,36,1
"24923",1,0,0,0,66,1
"24924",1,0,0,0,31,1
"24925",1,1,0,0,52,0
"24926",1,1,0,0,41,1
"24927",1,0,1,0,31,1
"24928",1,1,0,0,47,0
"24929",1,0,1,0,49,1
"24930",1,0,1,0,36,1
"24931",1,1,0,0,71,0
"24932",1,0,1,0,30,0
"24933",1,0,0,0,36,1
"24934",1,0,1,0,59,0
"24935",1,0,0,0,35,1
"24936",1,0,0,0,32,1
"24937",1,1,0,0,35,1
"24938",1,0,0,0,38,0
"24939",1,0,0,0,70,1
"24940",1,1,0,0,36,0
"24941",1,0,1,0,68,1
"24942",1,0,0,0,66,1
"24943",1,0,0,0,65,1
"24944",1,1,0,1,41,0
"24945",1,0,1,0,49,0
"24946",1,0,1,1,39,0
"24947",1,1,0,1,46,0
"24948",1,0,1,0,54,0
"24949",1,1,0,0,46,0
"24950",1,1,0,0,30,1
"24951",1,0,1,0,49,0
"24952",1,1,0,0,39,1
"24953",1,0,1,0,63,1
"24954",1,NA,NA,0,46,1
"24955",1,0,1,1,54,0
"24956",1,1,0,1,34,0
"24957",1,1,0,0,71,0
"24958",1,1,0,0,42,1
"24959",1,1,0,0,46,0
"24960",1,1,0,0,36,0
"24961",1,1,0,0,46,1
"24962",1,0,1,1,33,0
"24963",1,1,0,1,55,1
"24964",1,0,1,0,44,1
"24965",1,0,0,0,40,1
"24966",1,1,0,0,21,0
"24967",1,0,1,0,31,0
"24968",1,1,0,0,44,1
"24969",1,1,0,0,40,0
"24970",1,1,0,0,39,0
"24971",1,0,0,0,60,0
"24972",1,0,1,1,36,0
"24973",1,0,0,1,31,0
"24974",1,0,1,0,31,0
"24975",1,0,1,0,68,0
"24976",1,1,0,0,35,0
"24977",1,0,1,0,40,1
"24978",1,1,0,1,35,1
"24979",1,0,1,0,33,0
"24980",1,0,0,0,31,0
"24981",1,0,0,0,33,0
"24982",1,0,1,0,31,1
"24983",1,1,0,0,63,1
"24984",1,0,0,0,40,0
"24985",1,0,1,0,42,1
"24986",1,0,0,0,44,1
"24987",1,1,0,0,36,1
"24988",1,0,1,0,53,1
"24989",1,0,1,0,36,1
"24990",1,0,0,0,46,1
"24991",1,1,0,0,46,0
"24992",1,0,1,0,41,0
"24993",1,0,1,0,38,0
"24994",1,1,0,0,52,1
"24995",1,0,0,0,51,0
"24996",1,0,0,0,72,0
"24997",1,0,0,0,40,1
"24998",1,1,0,0,32,1
"24999",1,0,1,0,54,0
"25000",1,0,1,0,33,1
"25001",1,1,0,1,33,0
"25002",1,0,1,0,44,1
"25003",1,0,1,0,46,0
"25004",1,1,0,0,35,0
"25005",1,1,0,0,37,1
"25006",1,1,0,0,64,1
"25007",1,0,1,0,55,0
"25008",1,0,0,0,43,1
"25009",1,0,0,0,33,1
"25010",1,0,1,0,38,1
"25011",1,0,0,0,50,1
"25012",1,1,0,0,37,0
"25013",1,1,0,1,44,0
"25014",1,0,1,0,39,0
"25015",1,1,0,0,47,1
"25016",1,1,0,1,34,0
"25017",1,1,0,0,55,0
"25018",1,0,1,0,32,1
"25019",1,1,0,0,43,0
"25020",1,1,0,1,50,0
"25021",1,1,0,1,44,1
"25022",1,1,0,0,42,1
"25023",1,0,0,1,60,0
"25024",1,0,1,0,36,0
"25025",1,0,0,0,38,0
"25026",1,0,0,0,53,1
"25027",1,0,1,0,34,0
"25028",1,0,0,0,51,1
"25029",1,0,0,0,41,1
"25030",1,1,0,0,58,0
"25031",1,1,0,0,41,1
"25032",1,1,0,1,36,0
"25033",1,1,0,0,37,0
"25034",1,1,0,1,59,1
"25035",1,1,0,0,32,0
"25036",1,0,0,1,55,1
"25037",1,1,0,0,51,0
"25038",1,0,0,0,52,0
"25039",1,0,0,0,44,0
"25040",1,0,0,0,70,1
"25041",1,1,0,0,67,1
"25042",1,0,1,0,35,1
"25043",1,1,0,1,33,1
"25044",1,0,0,0,63,0
"25045",1,1,0,0,63,1
"25046",1,0,1,0,40,1
"25047",1,1,0,0,44,0
"25048",1,1,0,0,50,1
"25049",1,0,0,1,38,0
"25050",1,1,0,0,34,1
"25051",1,1,0,0,57,0
"25052",1,0,0,1,41,0
"25053",1,0,1,1,31,0
"25054",1,0,0,1,45,0
"25055",1,0,0,0,56,1
"25056",1,0,0,0,31,0
"25057",1,1,0,1,41,0
"25058",1,0,0,0,42,0
"25059",1,1,0,0,60,1
"25060",1,1,0,0,48,0
"25061",1,0,1,1,40,1
"25062",1,0,1,0,32,1
"25063",1,1,0,0,61,1
"25064",1,0,0,1,39,1
"25065",1,0,0,0,33,1
"25066",1,0,0,1,34,1
"25067",1,1,0,0,45,1
"25068",1,0,1,0,42,0
"25069",1,0,0,0,61,1
"25070",1,0,1,0,39,0
"25071",1,0,1,1,35,0
"25072",1,1,0,0,61,1
"25073",1,1,0,0,49,1
"25074",1,0,1,0,67,1
"25075",1,0,0,1,41,1
"25076",1,0,1,0,37,0
"25077",1,0,0,0,54,1
"25078",1,0,0,1,52,0
"25079",1,0,1,1,45,0
"25080",1,1,0,0,32,1
"25081",1,0,1,0,67,0
"25082",1,0,0,0,53,0
"25083",1,0,0,0,43,0
"25084",1,1,0,0,38,0
"25085",1,0,0,0,65,1
"25086",1,0,0,0,42,1
"25087",1,1,0,1,54,0
"25088",1,0,1,0,48,0
"25089",1,1,0,0,65,0
"25090",1,0,1,0,30,1
"25091",1,1,0,0,38,1
"25092",1,1,0,1,33,1
"25093",1,1,0,0,46,1
"25094",1,1,0,0,53,0
"25095",1,1,0,0,48,1
"25096",1,1,0,0,72,0
"25097",1,1,0,0,42,0
"25098",1,1,0,0,57,1
"25099",1,1,0,0,45,0
"25100",1,0,0,0,34,0
"25101",1,1,0,0,69,1
"25102",1,0,1,0,40,1
"25103",1,0,1,0,51,1
"25104",1,0,0,0,49,0
"25105",1,1,0,1,38,1
"25106",1,1,0,0,66,1
"25107",1,1,0,0,43,0
"25108",1,0,1,0,42,1
"25109",1,0,0,0,44,0
"25110",1,0,1,0,39,1
"25111",1,0,1,0,43,0
"25112",1,1,0,0,48,0
"25113",1,1,0,0,54,0
"25114",1,0,0,0,36,1
"25115",1,0,1,1,26,1
"25116",1,0,0,0,42,0
"25117",1,0,0,0,47,0
"25118",1,0,1,0,35,0
"25119",1,1,0,1,50,0
"25120",1,1,0,1,40,0
"25121",1,1,0,0,52,0
"25122",1,1,0,0,39,0
"25123",1,0,0,0,63,0
"25124",1,0,1,0,45,0
"25125",1,0,1,0,36,1
"25126",1,0,1,1,60,0
"25127",1,1,0,1,43,0
"25128",1,0,1,1,40,1
"25129",1,NA,NA,1,48,1
"25130",1,0,0,0,42,0
"25131",1,0,1,0,43,0
"25132",1,0,0,1,33,1
"25133",1,1,0,0,34,0
"25134",1,0,0,0,36,1
"25135",1,0,1,0,61,0
"25136",1,0,0,0,53,0
"25137",1,0,0,0,40,1
"25138",1,0,1,0,39,1
"25139",1,0,0,0,31,0
"25140",1,0,0,0,32,0
"25141",1,0,0,0,34,1
"25142",1,0,0,0,34,0
"25143",1,1,0,0,34,1
"25144",1,0,0,1,50,1
"25145",1,0,1,1,48,0
"25146",1,0,0,0,30,0
"25147",1,0,0,0,45,1
"25148",1,0,1,0,48,0
"25149",1,0,0,1,32,0
"25150",1,0,1,0,51,0
"25151",1,1,0,0,39,0
"25152",1,1,0,0,34,0
"25153",1,1,0,0,41,0
"25154",1,1,0,0,38,1
"25155",1,0,0,0,33,1
"25156",1,1,0,0,54,0
"25157",1,1,0,0,31,0
"25158",1,0,0,0,71,0
"25159",1,0,0,0,42,0
"25160",1,1,0,0,62,0
"25161",1,0,1,1,39,0
"25162",1,0,0,0,44,1
"25163",1,1,0,0,34,0
"25164",1,0,0,0,38,1
"25165",1,0,0,0,40,1
"25166",1,0,0,0,39,1
"25167",1,1,0,0,38,0
"25168",1,0,1,1,35,0
"25169",1,0,1,0,30,0
"25170",1,0,0,0,34,0
"25171",1,0,1,0,32,0
"25172",1,0,1,0,36,0
"25173",1,0,0,0,36,1
"25174",1,0,0,0,38,0
"25175",1,0,0,0,47,0
"25176",1,0,1,0,34,0
"25177",1,0,1,0,33,0
"25178",1,0,0,0,58,0
"25179",1,1,0,0,32,0
"25180",1,0,0,0,37,0
"25181",1,0,1,0,42,1
"25182",1,0,1,0,34,0
"25183",1,0,0,0,40,0
"25184",1,0,1,0,50,0
"25185",1,1,0,0,47,0
"25186",1,0,1,1,45,1
"25187",1,1,0,0,31,0
"25188",1,0,0,0,53,1
"25189",1,0,1,0,34,0
"25190",1,1,0,0,38,0
"25191",1,0,0,0,35,0
"25192",1,1,0,0,35,0
"25193",1,0,1,0,37,1
"25194",1,0,1,0,41,0
"25195",1,0,1,0,50,1
"25196",1,1,0,0,44,1
"25197",1,1,0,0,58,0
"25198",1,1,0,0,33,0
"25199",1,0,1,0,47,0
"25200",1,0,1,0,38,0
"25201",1,1,0,0,43,0
"25202",1,0,1,0,50,0
"25203",1,0,0,0,31,0
"25204",1,1,0,1,40,0
"25205",1,0,0,0,34,0
"25206",1,0,1,0,35,1
"25207",1,0,0,1,41,1
"25208",1,0,1,0,31,0
"25209",1,0,1,0,42,0
"25210",1,0,0,0,59,1
"25211",1,0,0,0,52,0
"25212",1,1,0,0,33,0
"25213",1,1,0,0,31,0
"25214",1,0,1,0,39,0
"25215",1,0,1,0,32,1
"25216",1,0,0,1,46,1
"25217",1,0,0,0,36,0
"25218",1,0,0,0,36,0
"25219",1,0,0,0,42,0
"25220",1,0,1,0,35,1
"25221",1,0,0,0,30,0
"25222",1,0,1,1,42,1
"25223",1,0,1,0,54,0
"25224",1,1,0,0,62,1
"25225",1,1,0,0,49,0
"25226",1,0,0,0,44,1
"25227",1,0,0,0,52,0
"25228",1,0,1,0,41,0
"25229",1,0,0,0,46,0
"25230",1,0,0,0,42,1
"25231",1,1,0,0,36,0
"25232",1,0,0,0,35,0
"25233",1,0,0,0,32,0
"25234",1,1,0,0,40,0
"25235",1,0,0,0,30,0
"25236",1,0,1,0,41,0
"25237",1,0,0,0,40,0
"25238",1,0,0,0,52,0
"25239",1,1,0,0,63,1
"25240",1,0,1,0,32,0
"25241",1,0,0,0,36,1
"25242",1,1,0,0,39,0
"25243",1,1,0,0,59,0
"25244",1,0,0,0,41,1
"25245",1,0,0,1,63,1
"25246",1,0,0,0,44,1
"25247",1,1,0,0,37,0
"25248",1,0,0,0,45,1
"25249",1,0,0,1,31,0
"25250",1,0,1,0,42,0
"25251",1,1,0,0,48,0
"25252",1,1,0,0,32,0
"25253",1,0,0,0,41,1
"25254",1,0,1,0,41,1
"25255",1,0,0,0,41,1
"25256",1,0,1,0,47,1
"25257",1,0,0,0,30,0
"25258",1,1,0,0,62,1
"25259",1,1,0,0,43,0
"25260",1,1,0,0,57,0
"25261",1,1,0,0,59,1
"25262",1,NA,NA,0,54,0
"25263",1,0,0,0,34,0
"25264",1,1,0,0,31,0
"25265",1,1,0,1,47,0
"25266",1,0,0,0,36,1
"25267",1,1,0,1,37,1
"25268",1,1,0,1,35,0
"25269",1,1,0,0,42,1
"25270",1,0,0,1,45,0
"25271",1,0,1,0,38,1
"25272",1,0,1,0,44,1
"25273",1,1,0,0,32,1
"25274",1,0,1,0,31,1
"25275",1,1,0,1,46,0
"25276",1,0,0,0,31,1
"25277",1,0,0,0,30,1
"25278",1,0,0,0,31,0
"25279",1,0,0,0,33,0
"25280",1,0,0,0,36,1
"25281",1,0,1,0,43,0
"25282",1,0,0,0,42,1
"25283",1,0,1,0,31,0
"25284",1,1,0,0,37,1
"25285",1,0,1,0,38,1
"25286",1,0,1,0,61,1
"25287",1,0,0,0,53,1
"25288",1,0,0,0,32,0
"25289",1,0,1,0,40,0
"25290",1,0,0,0,30,0
"25291",1,1,0,0,32,1
"25292",1,1,0,0,45,0
"25293",1,0,0,0,36,1
"25294",1,1,0,1,31,0
"25295",1,0,0,0,38,0
"25296",1,1,0,1,37,0
"25297",1,1,0,0,40,1
"25298",1,0,0,0,37,0
"25299",1,0,0,0,35,1
"25300",1,1,0,0,35,1
"25301",1,1,0,1,41,0
"25302",1,0,1,0,38,1
"25303",1,1,0,0,58,1
"25304",1,0,1,0,40,0
"25305",1,0,1,0,50,0
"25306",1,0,1,0,35,0
"25307",1,0,1,0,46,1
"25308",1,0,1,0,62,0
"25309",1,0,1,1,56,1
"25310",1,0,1,0,45,0
"25311",1,0,0,0,51,0
"25312",1,0,0,1,59,0
"25313",1,0,0,0,36,0
"25314",1,1,0,1,33,0
"25315",1,0,0,0,39,0
"25316",1,0,0,0,53,0
"25317",1,0,1,0,30,0
"25318",1,0,0,0,32,1
"25319",1,0,1,1,31,1
"25320",1,0,0,1,32,1
